Country,Subject Descriptor,Units,Scale,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Estimates Start After
Cyprus,General government primary net lending/borrowing,Percent of GDP,,-1.986,0.078,-0.459,-1.937,-3.263,-1.375,0.441,1.323,5.371,3.102,-3.427,-3.234,-4.092,-2.916,-1.869,2.779,2.461,2.79,4.181,5.309,4.077,4.158,4.201,4.116,3.996,4.293,2018
Cyprus,General government gross debt,Percent of GDP,,55.662,55.978,57.525,61.01,63.006,64.687,64.029,59.031,53.149,44.134,52.826,55.803,65.224,79.175,102.084,107.971,107.991,105.512,95.753,102.544,101.043,94.323,89.467,79.585,72.981,67.264,2018
Cyprus,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,9.732,10.595,11.417,11.877,12.845,13.856,14.822,16,17.512,19.006,18.674,19.3,19.731,19.49,18.141,17.61,17.746,18.49,19.649,20.731,21.545,22.795,24.048,25.372,26.731,28.097,2018
Cyprus,Current account balance,U.S. dollars,Billions,-0.17,-0.489,-0.316,-0.393,-0.297,-0.788,-0.995,-1.284,-2.565,-4.333,-1.994,-2.886,-1.128,-1.494,-1.19,-1.011,-0.288,-1.034,-1.855,-1.381,-1.798,-1.714,-1.81,-1.895,-1.93,-1.94,2017
Cyprus,Current account balance,Percent of GDP,,-1.622,-4.899,-3.037,-3.444,-2.042,-4.548,-5.315,-6.287,-10.65,-15.49,-7.668,-11.27,-4.109,-5.961,-4.939,-4.319,-1.462,-5.055,-8.36,-5.638,-7.299,-6.506,-6.475,-6.382,-6.145,-5.839,2017
Czech Republic,"Gross domestic product, constant prices",Percent change,,1.433,4.267,2.909,1.652,3.603,4.907,6.533,6.854,5.603,2.682,-4.803,2.273,1.778,-0.8,-0.484,2.715,5.309,2.451,4.353,2.913,2.895,2.686,2.512,2.499,2.529,2.517,2017
Czech Republic,"Gross domestic product, deflator",Index,,80.626,82.05,86.061,88.398,89.42,92.883,92.951,93.594,96.886,98.877,101.446,100,100.021,101.481,102.934,105.487,106.717,108.067,109.626,111.007,113.571,115.482,117.515,119.595,121.683,123.844,2017
Czech Republic,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,20073.801,20953.764,21660.351,22084.863,22899.733,24016.966,25577.306,27264.164,28705.603,29221.407,27598.273,28127.75,28560.541,28281.632,28116.258,28889.828,30349.013,31046.863,32321.717,33218.96,34138.53,35014.034,35849.923,36701.626,37599.083,38529.54,2017
Czech Republic,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.344,0.342,0.344,0.339,0.338,0.337,0.342,0.347,0.348,0.347,0.332,0.322,0.315,0.303,0.292,0.29,0.295,0.293,0.295,0.293,0.292,0.289,0.286,0.284,0.281,0.278,2017
Czech Republic,Total investment,Percent of GDP,,29.162,31.408,31.549,30.126,29.039,29.349,29.125,30.044,32.072,31.062,26.513,27.123,26.958,26.186,24.667,25.88,27.956,25.98,25.873,26.321,26.66,26.841,27.005,27.171,27.336,27.498,2017
Czech Republic,Gross national savings,Percent of GDP,,26.906,27,26.703,25.04,23.324,25.613,27.019,27.578,27.46,29.192,24.244,23.545,24.855,24.626,24.136,26.063,28.201,27.536,26.946,26.484,26.019,26.046,25.923,25.877,25.783,25.712,2017
Czech Republic,"Inflation, average consumer prices",Index,,69.758,72.383,75.775,77.2,77.292,79.417,80.908,82.95,85.333,90.725,91.658,93.008,94.792,97.9,99.308,99.658,99.983,100.65,103.117,105.342,107.79,109.945,112.144,114.387,116.675,119.008,2018
Czech Republic,"Inflation, average consumer prices",Percent change,,2.16,3.763,4.686,1.881,0.119,2.749,1.878,2.523,2.873,6.318,1.029,1.473,1.917,3.279,1.439,0.352,0.326,0.667,2.451,2.158,2.324,2,2,2,2,2,2018
Czech Republic,Volume of imports of goods and services,Percent change,,4.825,14.505,11.234,4.837,8.613,26.093,12.831,11.479,12.865,3.218,-11.021,14.708,6.701,2.661,0.065,10.054,6.782,2.794,5.942,5.95,5.194,4.7,4.7,4.7,4.65,4.65,2017
Czech Republic,Volume of Imports of goods,Percent change,,4.002,17.983,13.537,5.008,10.012,29.892,13.049,11.258,13.754,2.713,-11.712,14.865,6.609,1.978,0.543,9.98,7.218,3.095,5.908,5.927,5.194,4.7,4.7,4.7,4.65,4.65,2017
Czech Republic,Volume of exports of goods and services,Percent change,,5.212,14.804,9.443,0.92,8.827,29.722,18.207,14.291,11.028,4.226,-9.826,14.664,9.166,4.279,0.187,8.65,6.017,4.34,6.723,4.17,3.72,4,4,4,4,4,2017
Czech Republic,Volume of exports of goods,Percent change,,2.82,16.508,14.927,8.214,12.716,40.7,22.963,14.365,11.62,4.178,-10.55,15.927,10.15,4.182,0.608,9.23,5.2,4.398,6.664,4.188,3.72,4,4,4,3.993,3.993,2017
Czech Republic,Unemployment rate,Percent of total labor force,,8.72,8.757,8.113,7.27,7.77,8.344,7.932,7.131,5.307,4.377,6.699,7.282,6.707,6.976,6.951,6.111,5.02,3.946,2.89,2.5,3.1,3.2,3.4,3.5,3.5,3.5,2017
Czech Republic,Population,Persons,Millions,10.29,10.278,10.232,10.201,10.193,10.195,10.199,10.224,10.254,10.343,10.426,10.462,10.487,10.505,10.516,10.512,10.538,10.554,10.579,10.593,10.606,10.619,10.632,10.644,10.653,10.657,2017
Czech Republic,General government revenue,Percent of GDP,,38.231,37.39,37.719,38.456,42.461,40.174,39.282,39.185,39.721,38.657,38.75,39.325,40.31,40.55,41.355,40.335,41.091,40.209,40.503,42.053,42.224,42.124,42.101,42.105,42.11,42.128,2017
Czech Republic,General government total expenditure,Percent of GDP,,41.363,40.965,43.204,44.813,49.345,42.555,42.273,41.357,40.374,40.637,44.2,43.514,43.035,44.48,42.603,42.434,41.699,39.483,38.953,40.593,41.1,41.285,41.502,41.544,41.523,41.523,2017
Czech Republic,General government net lending/borrowing,Percent of GDP,,-3.132,-3.575,-5.485,-6.356,-6.885,-2.381,-2.991,-2.172,-0.654,-1.98,-5.45,-4.19,-2.724,-3.93,-1.248,-2.099,-0.608,0.727,1.549,1.46,1.124,0.839,0.6,0.561,0.586,0.604,2017
Czech Republic,General government primary net lending/borrowing,Percent of GDP,,-2.636,-3.442,-5.161,-6.036,-6.474,-1.787,-2.342,-1.553,-0.034,-1.343,-4.524,-3.165,-1.658,-2.769,-0.152,-1.002,0.306,1.508,2.196,2.074,1.804,1.594,1.404,1.408,1.412,1.43,2017
Czech Republic,General government gross debt,Percent of GDP,,15.255,17.039,22.802,25.922,28.3,28.531,27.881,27.703,27.465,28.25,33.56,37.355,39.826,44.47,44.909,42.169,39.955,36.806,34.663,32.958,31.571,30.669,29.944,28.134,26.374,25.072,2017
Czech Republic,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,2242.417,2379.393,2568.309,2681.644,2810.382,3062.444,3264.931,3512.798,3840.117,4024.117,3930.409,3962.464,4033.755,4059.912,4098.128,4313.789,4595.783,4767.99,5047.267,5259.764,5537.015,5781.458,6031.009,6291.111,6562.855,6847.575,2017
Czech Republic,Current account balance,U.S. dollars,Billions,-1.464,-2.717,-3.273,-4.165,-5.696,-4.452,-2.869,-3.834,-8.718,-4.414,-4.682,-7.424,-4.792,-3.234,-1.113,0.38,0.459,3.037,2.317,0.393,-1.576,-2.064,-2.949,-3.701,-4.654,-5.619,2017
Czech Republic,Current account balance,Percent of GDP,,-2.256,-4.408,-4.847,-5.086,-5.715,-3.736,-2.105,-2.466,-4.612,-1.87,-2.27,-3.578,-2.102,-1.559,-0.532,0.183,0.245,1.557,1.073,0.163,-0.64,-0.795,-1.082,-1.294,-1.553,-1.786,2017
Denmark,"Gross domestic product, constant prices",Percent change,,2.948,3.749,0.823,0.467,0.388,2.668,2.342,3.912,0.908,-0.511,-4.905,1.868,1.336,0.229,0.935,1.616,2.343,2.398,2.266,1.217,1.725,1.795,1.632,1.606,1.596,1.631,2018
Denmark,"Gross domestic product, deflator",Index,,76.798,79.115,81.107,83.011,84.242,86.008,88.504,90.342,92.541,96.366,96.875,100.001,100.641,103.028,103.942,105.018,105.472,106.232,107.729,108.27,109.702,111.416,113.444,115.788,118.554,121.397,2018
Denmark,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,39820.144,41185.396,41375.288,41420.363,41464.237,42458.971,43342.624,44904.895,45149.188,44683.029,42216.26,42823.744,43193.97,43138.54,43370.098,43878.219,44648.561,45338.477,46031.017,46329.81,46770.797,47252.286,47669.834,48081.755,48496.46,48937.959,2018
Denmark,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.352,0.349,0.343,0.335,0.323,0.315,0.308,0.304,0.291,0.281,0.268,0.26,0.253,0.246,0.24,0.235,0.233,0.231,0.228,0.223,0.22,0.216,0.212,0.208,0.204,0.2,2018
Denmark,Total investment,Percent of GDP,,20.888,22.352,21.825,21.343,20.922,21.691,22.206,24.298,25.278,23.984,19.088,18.076,19.127,19.466,19.691,20.091,20.631,21.443,21.611,22.658,22.99,23.201,23.397,23.595,23.753,23.907,2018
Denmark,Gross national savings,Percent of GDP,,23.417,24.341,25.471,24.343,24.853,25.736,26.399,27.623,26.725,26.901,22.554,24.639,25.713,25.748,27.45,29.015,28.876,29.36,29.566,28.692,28.513,28.315,28.175,28.13,28.196,28.27,2018
Denmark,"Inflation, average consumer prices",Index,,75.45,77.5,79.292,81.167,82.792,83.525,84.925,86.525,87.958,91.158,92.108,94.133,96.633,98.908,99.425,99.775,100,100.017,101.075,101.792,102.911,104.249,105.813,107.718,109.872,112.069,2018
Denmark,"Inflation, average consumer prices",Percent change,,2.051,2.717,2.312,2.365,2.002,0.886,1.676,1.884,1.657,3.638,1.042,2.198,2.656,2.354,0.522,0.352,0.226,0.017,1.058,0.709,1.1,1.3,1.5,1.8,2,2,2018
Denmark,Volume of imports of goods and services,Percent change,,2.553,13.667,2.395,6.376,-1.024,7.137,11.293,13.965,5.838,4.77,-11.944,0.541,7.444,2.709,1.471,3.897,4.561,4.232,3.56,2.862,2.34,2.524,2.462,2.4,2.4,2.4,2018
Denmark,Volume of Imports of goods,Percent change,,2.096,12.089,1.696,5.063,-1.557,8.131,10.519,13.075,4.15,0.602,-16.156,4.086,6.081,0.963,3.36,3.814,5.612,0.263,6.091,3.545,2.5,2.6,2.5,2.4,2.4,2.4,2018
Denmark,Volume of exports of goods and services,Percent change,,11.27,12.578,3.353,4.358,-1.202,3.015,7.729,10.338,3.654,3.872,-9.224,2.94,7.195,1.162,1.611,3.129,3.577,3.869,3.573,0.482,1.985,2.085,1.974,1.9,1.9,1.9,2018
Denmark,Volume of exports of goods,Percent change,,7.431,9.459,2.673,3.591,-1.691,4.34,5.848,5.322,0.654,2.567,-10.377,6.519,5.811,-0.584,2.362,3.342,4.504,1.919,5.983,2.648,2,1.9,1.9,1.9,1.9,1.9,2018
Denmark,Unemployment rate,Percent of total labor force,,5.108,4.317,4.508,4.642,5.433,5.517,4.8,3.9,3.775,3.458,5.992,7.483,7.558,7.542,7,6.533,6.192,6.208,5.733,4.958,4.858,4.858,5.058,5.158,5.258,5.358,2018
Denmark,Population,Persons,Millions,5.314,5.33,5.349,5.368,5.384,5.398,5.411,5.427,5.447,5.476,5.511,5.535,5.561,5.581,5.603,5.627,5.66,5.707,5.749,5.781,5.825,5.87,5.913,5.957,6,6.043,2018
Denmark,General government revenue,Percent of GDP,,55.402,54.574,53.978,53.199,53.506,55.071,56.197,54.817,54.612,53.585,53.738,53.963,54.374,54.464,54.585,56.362,53.198,52.591,52.333,52.144,51.703,51.391,51.182,50.974,50.765,50.66,2017
Denmark,General government total expenditure,Percent of GDP,,54.533,52.687,52.837,53.214,53.639,52.997,51.242,49.83,49.591,50.411,56.536,56.673,56.429,57.955,55.82,55.218,54.528,52.665,51.158,52.228,52.068,51.749,51.521,51.159,50.838,50.533,2017
Denmark,General government net lending/borrowing,Percent of GDP,,0.869,1.887,1.141,-0.015,-0.133,2.073,4.955,4.987,5.02,3.174,-2.798,-2.71,-2.056,-3.49,-1.236,1.144,-1.33,-0.073,1.175,-0.083,-0.365,-0.359,-0.339,-0.185,-0.073,0.128,2017
Denmark,General government primary net lending/borrowing,Percent of GDP,,3.738,4.368,3.163,1.939,1.512,3.44,6.044,5.812,5.568,3.35,-2.374,-2.115,-1.444,-2.972,-0.83,1.595,-0.592,0.442,1.361,0.317,0.137,0.143,0.163,0.317,0.429,0.629,2017
Denmark,General government gross debt,Percent of GDP,,56.764,52.354,48.508,49.081,46.15,44.156,37.412,31.549,27.346,33.313,40.182,42.588,46.071,44.894,44.046,44.27,39.76,37.283,34.775,34.269,33.613,32.871,35.173,37.259,38.926,39.464,2017
Denmark,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,1241.521,1326.911,1371.526,1410.272,1436.751,1506.002,1585.983,1682.26,1738.846,1801.47,1722.143,1810.926,1846.854,1895.002,1929.677,1981.165,2036.356,2100.216,2178.067,2215.638,2283.665,2360.962,2443.184,2533.736,2635.657,2742.897,2017
Denmark,Current account balance,U.S. dollars,Billions,4.5,3.265,6.008,5.358,8.574,10.168,11.087,9.405,4.622,10.308,11.132,21.132,22.655,20.55,26.659,31.503,24.955,24.7,26.24,21.172,19.306,18.641,18.148,18.052,18.581,19.191,2018
Denmark,Current account balance,Percent of GDP,,2.529,1.989,3.646,3,3.931,4.045,4.192,3.325,1.447,2.917,3.465,6.563,6.586,6.282,7.759,8.924,8.245,7.917,7.955,6.034,5.523,5.113,4.777,4.535,4.443,4.363,2018
Djibouti,"Gross domestic product, constant prices",Percent change,,2.919,0.713,1.793,3.234,3.186,2.779,3.111,4.825,5.017,5.806,1.616,4.147,7.293,4.842,5.001,6,6.5,6.5,6.7,6.7,6.7,6,6,6,6,6,2018
Djibouti,"Gross domestic product, deflator",Index,,143,146,149,149,152,157,161.959,167.588,176,193,196,203.747,214.137,223.118,228.47,235.178,240.125,246.608,248.335,250.818,257.088,263.516,270.104,276.856,283.778,290.872,2018
Djibouti,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,2465.694,2415.645,2391.982,2402.088,2411.117,2410.613,2417.908,2465.538,2518.699,2592.339,2562.491,2596.079,2709.535,2763.362,2822.517,2910.377,3015.128,3123.65,3242.154,3365.154,3492.82,3601.546,3713.656,3829.257,3948.455,4071.364,2013
Djibouti,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,2018
Djibouti,Total investment,Percent of GDP,,8.545,10.711,9.734,13.028,18.785,21.12,23.174,35.032,43.689,46.644,37.484,21.259,24.669,26.364,41.297,34.919,50.828,47.521,36.152,33.875,31.89,30.465,28.195,26.465,24.865,20.785,2018
Djibouti,Gross national savings,Percent of GDP,,8.446,5.906,10.97,15.467,22.181,19.808,19.977,23.496,25.78,25.024,30.889,24.089,11.559,7.59,18.002,9.812,19.047,38.077,22.348,19.542,17.024,15.063,15.527,15.127,15.277,11.138,2018
Djibouti,"Inflation, average consumer prices",Index,,62.426,63.165,64.359,65.263,66.301,67.918,70.147,72.612,76.893,83.606,88.246,90.44,95.18,99.198,100.252,102.511,103.401,103.796,104.587,104.445,105.268,106.48,107.971,109.591,111.235,112.903,2018
Djibouti,"Inflation, average consumer prices",Percent change,,-0.401,1.184,1.891,1.404,1.59,2.439,3.281,3.514,5.896,8.73,5.551,2.485,5.242,4.221,1.063,2.253,0.868,0.382,0.763,-0.136,0.789,1.151,1.401,1.5,1.5,1.5,2018
Djibouti,Volume of imports of goods and services,Percent change,,-7.677,3.548,-7.496,-1.303,18.344,5.991,12.156,20.938,15.694,8.079,-19.071,-17.986,30.176,18.99,6.645,8.701,28.668,-34.393,7.797,5.463,6.156,5.511,5.3,5.444,5.476,-5.527,2018
Djibouti,Volume of Imports of goods,Percent change,,-2.991,4.414,-7.179,0.722,18.507,6.257,13.755,23.411,17.295,8.477,-22.699,-20.199,29.962,27.095,3.89,8.494,31.171,-36.193,8.142,1.543,7.072,6,6,6,6,-7.769,2018
Djibouti,Volume of exports of goods and services,Percent change,,-5.843,-5.386,8.252,5.219,10.407,-4.052,11.268,4.828,-2.051,4.807,6.565,1.368,-5.103,4.59,3.642,2.207,12.843,-9.874,2.237,4.738,3.987,3.999,25.668,8.912,10.319,0,2018
Djibouti,Volume of exports of goods,Percent change,,-3.849,12.679,-2.048,12.671,2.501,-1.284,0.79,34.957,0.265,8.069,10.708,5.853,3.629,22.139,-0.997,4.893,1.289,1.321,1.665,8.14,6.463,6.463,-6.437,5.487,5.487,0,2018
Djibouti,Population,Persons,Millions,0.621,0.638,0.656,0.674,0.693,0.713,0.733,0.753,0.774,0.796,0.818,0.841,0.865,0.889,0.914,0.939,0.966,0.993,1.02,1.049,1.078,1.109,1.14,1.172,1.204,1.238,2013
Djibouti,General government revenue,Percent of GDP,,25.742,27.014,24.374,26.449,30.498,32.346,35.174,33.884,34.682,41.367,38.097,35.939,33.837,34.324,31.702,30.942,37.219,33.596,32.201,30.159,28.895,28.195,27.626,27.123,26.686,26.287,2018
Djibouti,General government total expenditure,Percent of GDP,,33.042,32.597,29.44,32.861,36.305,37.5,36.83,33.516,37.324,40.493,43.552,37.407,35.501,37.192,37.665,40.532,58.914,45.048,38.343,34.602,31.007,29.75,27.984,27.196,26.653,25.776,2018
Djibouti,General government net lending/borrowing,Percent of GDP,,-7.3,-5.583,-5.065,-6.412,-5.807,-5.153,-1.656,0.367,-2.643,0.875,-5.454,-1.467,-1.664,-2.868,-5.963,-9.59,-21.695,-11.452,-6.142,-4.443,-2.112,-1.555,-0.358,-0.073,0.034,0.512,2018
Djibouti,General government primary net lending/borrowing,Percent of GDP,,-6.78,-5.114,-4.772,-6.038,-5.459,-4.813,-1.224,0.815,-2.235,1.224,-5.009,-1.056,-1.325,-2.441,-5.636,-9.274,-21.126,-10.318,-4.7,-2.974,-0.139,0.446,1.458,1.511,1.366,1.606,2018
Djibouti,General government gross debt,Percent of GDP,,58.51,58.175,58.107,63.734,66.324,65.349,60.361,59.257,56.685,59.309,59.536,51.92,45.176,43.302,42.718,44.895,60.676,67.564,68.988,67.378,62.986,58.732,53.346,47.402,41.736,36.473,2018
Djibouti,"Gross domestic product corresponding to fiscal year, current prices",National currency,Billions,96.08,98.795,102.633,105.953,111.53,118.4,125.939,136.604,150.658,174.801,180.388,195.295,220.222,240.569,258.658,282.228,306.896,335.669,360.666,388.679,425.088,461.858,501.809,545.215,592.376,643.617,2018
Djibouti,Current account balance,U.S. dollars,Billions,-0.001,-0.027,0.007,0.015,0.021,-0.009,-0.023,-0.089,-0.152,-0.213,-0.067,0.031,-0.162,-0.254,-0.339,-0.399,-0.549,-0.178,-0.28,-0.313,-0.356,-0.4,-0.358,-0.348,-0.32,-0.349,2018
Djibouti,Current account balance,Percent of GDP,,-0.098,-4.805,1.236,2.439,3.396,-1.312,-3.197,-11.536,-17.918,-21.62,-6.596,2.83,-13.11,-18.775,-23.295,-25.107,-31.782,-9.444,-13.804,-14.333,-14.866,-15.402,-12.667,-11.338,-9.588,-9.647,2018
Dominica,"Gross domestic product, constant prices",Percent change,,0.355,2.34,-0.063,-2.829,6.353,3.051,0.656,4.659,6.354,7.121,-1.17,0.673,-0.231,-1.07,0.771,4.187,-3.658,2.638,-5.409,-11.966,7.989,7.01,4.34,3.782,1.587,1.493,2016
Dominica,"Gross domestic product, deflator",Index,,97.545,95.807,97.803,98.577,95.502,99.123,97.687,100,101.525,103.057,111.305,111.635,113.517,111.29,115.562,115.223,121.164,128.283,129.003,130.757,132.858,135.185,137.73,140.484,143.294,146.16,2016
Dominica,"Gross domestic product per capita, constant prices",Purchasing power parity; 2011 international dollar,Units,7863.546,8046.848,8041.128,7819.192,8321.871,8581.824,8644.263,9053.391,9635.447,10328.878,10215.291,10291.282,10274.786,10164.867,10243.202,10672.081,10281.674,10552.951,9982.131,8787.714,9489.773,10154.966,10595.687,10996.392,11170.856,11337.604,2011
Dominica,Gross domestic product based on purchasing-power-parity (PPP) share of world total,Percent,,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,2016
Dominica,Total investment,Percent of GDP,,n/a,32.918,27.244,18.195,22.953,26.33,28.949,28.15,30.265,33.859,33.188,30.557,23.465,18.908,15.96,14.781,16.19,19.19,26.198,34.542,24.999,15.79,13.031,9.789,7.339,6.418,2016
Dominica,Gross national savings,Percent of GDP,,n/a,2.025,0.616,-1.553,0.41,1.564,-0.795,6.403,-1.194,-7.249,-3.331,2.462,2.496,-2.124,3.932,7.834,9.305,10.837,18.88,-11.647,-6.013,-7.056,-7.796,-6.617,-8.416,-2.278,2016
Dominica,"Inflation, average consumer prices",Index,,79.604,80.279,81.527,81.666,82.853,84.837,86.263,88.5,91.366,97.176,97.182,99.913,100.975,102.345,102.298,103.123,102.245,102.253,102.827,104.224,105.899,107.754,109.782,111.978,113.823,116.1,2016
Dominica,"Inflation, average consumer prices",Percent change,,1.236,0.848,1.556,0.17,1.453,2.394,1.682,2.593,3.238,6.36,0.006,2.81,1.063,1.357,-0.046,0.807,-0.852,0.008,0.561,1.359,1.607,1.752,1.882,2,1.648,2,2016
Dominica,Volume of imports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18.118,3.523,-12.463,41.579,-0.034,-7.425,-3.485,-3.212,-3.319,-4.304,2016
Dominica,Volume of Imports of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4.584,-2.278,-12.637,50.936,-6.468,-13.029,-2.636,-7.622,-5.819,-10.205,2016
Dominica,Volume of exports of goods and services,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.636,3.774,-12.22,-30.719,36.667,15.527,4.457,6.356,4.169,3.518,2016
Dominica,Volume of exports of goods,Percent change,,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,2.554,-27.08,-18.521,-8.77,13.845,8.289,10.488,11.289,3.898,3.42,2016
Dominica,Population,Persons,Millions,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,0.071,2011
Dominica,General government revenue,Percent of GDP,,26.026,29.857,23.076,24.54,30.956,29.576,31.904,32.619,35.862,35.441,35.599,36.046,30.819,30.447,30.032,27.109,44.29,57.781,55.783,43.878,39.067,33.548,30.983,28.871,28.227,28.213,2017
Dominica,General government total expenditure,Percent of GDP,,35.201,38.518,29.62,28.611,30.107,30.249,30.957,29.691,34.064,34.741,35.909,39.429,35.222,35.806,32.865,31.705,32.404,43.471,55.508,59.784,40.438,36.871,33.462,31.203,28.532,28.533,2017
